-4.8e-09	0	0	0
-4.6e-09	0	0	0
-4.4e-09	0	0	0
-4.2e-09	0	0	0
-4e-09	0	0	0
-3.8e-09	0	0	0
-3.6e-09	0	0	0
-3.4e-09	0	0	0
-3.2e-09	0	0	0
-3e-09	0	0	0
-2.8e-09	0	0	0
-2.6e-09	0	0	0
-2.4e-09	0	0	0
-2.2e-09	0	0	0
-2e-09	0	0	0
-1.8e-09	0	0	0
-1.6e-09	0	0	0
-1.4e-09	0	0	0
-1.2e-09	0	0	0
-1e-09	0	0	0
-8e-10	0	0	0
-6e-10	0	0	0
-4e-10	0	0	0
-2e-10	0	0	0
0	0	0	0
2e-10	0	0	0
4e-10	0	0	0
6e-10	0	0	0
8e-10	0	0	0
1e-09	0	0	0
1.2e-09	0	0	0
1.4e-09	0	0	0
1.6e-09	0	0	0
1.8e-09	0	0	0
2e-09	0	0	0
2.2e-09	0	0	0
2.4e-09	0	0	0
2.6e-09	0	0	0
2.8e-09	0	0	0
3e-09	0	0	0
3.2e-09	0	0	0
3.4e-09	0	0	0
3.6e-09	0	0	0
3.8e-09	0	0	0
4e-09	0	0	0
4.2e-09	0	0	0
4.4e-09	0	0	0
4.6e-09	0	0	0
4.8e-09	0	0	0
5e-09	0	0	0
5.2e-09	0	0	0
5.4e-09	0	0	0
5.6e-09	0	0	0
5.8e-09	0	0	0
6e-09	0	0	0
6.2e-09	0	0	0
6.4e-09	0	0	0
6.6e-09	0	0	0
6.8e-09	0	0	0
7e-09	0	0	0
7.2e-09	0	0	0
7.4e-09	0	0	0
7.6e-09	0	0	0
7.8e-09	0	0	0
8e-09	0	0	0
8.2e-09	0	0	0
8.4e-09	0	0	0
8.6e-09	0	0	0
8.8e-09	0	0	0
9e-09	0	0	0
9.2e-09	0	0	0
9.4e-09	0	0	0
9.6e-09	0	0	0
9.8e-09	0	0	0
1e-08	0	0	0
1.02e-08	3.1552489364317e-16	-2.3910922158439e-15	5.4879801290503e-18
1.04e-08	0	0	0
1.06e-08	2.159198606109e-14	1.8082616188391e-14	-1.0416053303714e-16
1.08e-08	-3.6725445222671e-14	-1.9253422569328e-13	6.5580337660809e-16
1.1e-08	-1.6367238118307e-13	1.6257580504572e-13	-3.5186519703374e-17
1.12e-08	5.2704565072594e-14	-4.8614232837199e-14	3.7420750215329e-17
1.14e-08	4.5868269288036e-14	4.510436286711e-14	-1.6436128318242e-16
1.16e-08	1.7548025461066e-14	-5.5061447191126e-14	1.7821843778032e-16
1.18e-08	-5.4253937188877e-14	1.0093226902321e-13	-3.9740631560617e-16
1.2e-08	1.7247825378527e-15	-4.3657711751283e-14	2.3435021560953e-16
1.22e-08	-2.2273222136173e-14	8.2737681583607e-16	3.127004737314e-17
1.24e-08	-1.3833848847709e-13	-8.1875403722579e-14	-9.3656792138859e-16
1.26e-08	5.1881166348578e-14	2.2304524576288e-13	1.0429032433131e-16
1.28e-08	4.2106851028163e-14	2.5860394470293e-13	5.7733262760794e-16
1.3e-08	-2.7468955247784e-13	9.2405740230008e-14	-7.8175632585723e-16
1.32e-08	-1.033674788709e-13	2.0602482561182e-13	-1.9714766369407e-15
1.34e-08	1.7469376814685e-13	-4.7155250672664e-14	-1.6183504523642e-15
1.36e-08	5.8105141891056e-14	-2.0074378959625e-14	3.975840118748e-16
1.38e-08	7.8081875707206e-14	-1.7282229017072e-13	3.8791476086436e-16
1.4e-08	4.6055755335885e-15	-1.4870426804548e-13	-1.3727160151459e-16
1.42e-08	2.8939659955565e-13	2.6982210217136e-13	-4.6331116565089e-15
1.44e-08	6.8171097747798e-15	3.022160986574e-13	-4.347415812627e-15
1.46e-08	-3.707443058982e-13	-3.6332291803261e-13	4.3978772669566e-15
